@twicagemaru_co,2022-06-01 18:54:57,ありがとうございました。商品開発にクラウドファンディングがあるように、経営や仕組み化にもクラファンの波が来そうですが、知名度はまだまだこれからなのですね。商品開発にどうしてもお金がかかるので弊社も検討してます。 ,1531937336707416064
@twicagemaru_co,2022-06-01 08:24:26,ビタミンCについて、僕毎日飲んでるんですが変化を感じたこと無いんですよね。ただ色々やりすぎててどれがどれの効果か分からなくなってるだけかもですが一方で塗るビタミンC美容液は僕の場合数日で変化分かるんです。皆さんはどうですか？,1531778659753037825
@twicagemaru_co,2022-05-31 18:49:39,ちょっと美容とは関係無いお話なのですが良かったら教えて下さい。皆さん、エンジェル税制等で知名度が最近上がって来た、「ECF株式投資クラウドファンディングを知っていますか？」よろしくお願いします‍♂️,1531573612029046784
@twicagemaru_co,2022-05-30 21:38:29,ビタミンCのその殆どの効果は、強い酸化還元作用による物と言われています。活性酸素やフリーラジカルに対抗すると言われるのもこの為です。美白効果としては、チロシナーゼと呼ばれる酸化酵素によりチロシンがメラニンに変化するのを抑えます。僕はこれが効きやすいのでしょうね。,1531253713515741184
@twicagemaru_co,2022-05-30 21:27:30,僕が20代の頃、生き生きとした表情にはツヤが必要と知り、使い始めたのが「ビタミンC(アスコルビン酸)美容液」でした。けどね、白くなっちゃうんですよ3-4日使うと白くなる。まだ当時白い事に劣等感を持っていた僕は、その美容液は毎日使えませんでした。そして、それはつい数年前まで続きました。,1531250948408246273
@twicagemaru_co,2022-05-30 21:00:33,これは薬機法云々では無く、色が白い事が良いとされ差別に繋がるからやめよって事ですよね。散々色が白いと差別され、馬鹿にされ、焼けもしないのにベランダで焼いた日々。それも過去になり、せっかく得た市民権を再びまた取り上げられるのは悲しいですけどね。仕方ないですね。 ,1531244167934136320
@twicagemaru_co,2022-05-29 12:48:07,わーいスキンケア好きさんが色々なコスメや美容医療に挑戦している時を想定して洗浄性にまで拘ったので、本気で肌と向き合ってる人にこそオススメなのです！✨ ,1530757855183540224
@twicagemaru_co,2022-05-25 11:43:02,1時間に5千件以上ツイートされる話題のヤクルト1000、レディさんが来社し無事購入出来ました！データに関してまだまだ気になる所はあるものの「ストレス緩和」「睡眠の質改善」は有難い！なお僕は隠れた逸品として「肌の潤いを保つ」青汁を買ってます‍♂️青汁は食物繊維も豊富なのでオススメです。 ,1529291927228928000
@twicagemaru_co,2022-05-24 20:25:15,目に染みるのつらいのめちゃわかります。僕の場合特にマスクしてて息が鼻の上から目に抜けて来る時に染みますねー！ちなみに僕の場合は基剤にDPGが使われている物がだんだん目に染みてきてしまいます... ,1529060955740852225
@twicagemaru_co,2022-05-20 20:58:07,最近気付いたんですが、スキンケアにきちんと特化したカラーコスメって殆ど無いんですよね「持ち運べるB.Aスキンケア」発想のクッションファンデ、楽しみですね！ ,1527619677475991552
@twicagemaru_co,2022-05-19 23:50:30,友人の友人なので応援してます‍♂️ご協力可能な方RTご支援よろしくお願いします！！ ,1527300673045671936
@twicagemaru_co,2022-05-19 21:33:55,12月28日から受け始めて、4月4日に片側110本、左右で220本を達成したショッピングスレッド。1か月半経った今めちゃくちゃハリが出て来ましたね...!!ほおの毛穴相当改善してます！ただ一方でほうれい線あたりはそこまででも無いかもしれません。リアルの為無修正切り出し ,1527266296718856192
